"hst:Operational_Parameters:2         hst:coronagraph_flag:1              ","Attribute","coronagraph_flag","n/a","hst"," A Boolean flag (true, false) indicating whether a coronagraph was used for this observation. For HST products, this attribute is generally derived from the value of the FITS keyword APERTURE. For ACS/HRC products, the coronagraph is in use if APERTURE is HRC-CORON1.8, HRC-CORON3.0, or HRC-OCCULT0.8. This also corresponds to the FITS keyword OBSTYPE being set to CORONAGRAPHIC. For STIS products, a coronagraph is in use if APERTURE is 52X0.2F1, 52X0.2F1-R, 50CORON, or begins with either ""BAR"" or ""WEDGE"". For NICMOS/NIC2 products, a coronagraph is in use if APERTURE is NIC2-CORON. This attribute is always false for HST instruments that do not have a coronagraph. ","rings","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"hst:Operational_Parameters:2         hst:cosmic_ray_split_count:1        ","Attribute","cosmic_ray_split_count","n/a","hst"," This is the number of ""cosmic ray split"" or ""CR-split"" exposures. CR-split exposures are used because otherwise identical images can be used to filter out the frequent but random bright spots in images associated with cosmic rays hitting the detector. In HST products, this is the value of FITS keyword CRSPLIT. For HST products that do not have a value of CRSPLIT, then the value of this attribute is 1. ","rings","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"hst:Operational_Parameters:2         hst:repeat_exposure_count:1         ","Attribute","repeat_exposure_count","n/a","hst"," This is the number of repeated exposures as commanded for the HST instrument. For HST products, this is the value of FITS keyword NRPTEXP. For instruments that do not support repeated exposures, this attribute has a value of 1. ","rings","ASCII_Integer","1","1","1","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"hst:Operational_Parameters:2         hst:subarray_flag:1                 ","Attribute","subarray_flag","n/a","hst"," A Boolean flag (true, false) indicating whether or not this data product was obtained using a subarray of the detector. For HST data files, this is derived from the value of FITS keyword SUBARRAY, which can have values of ""T"" or 1 for true or ""F"" or 0 for false. For instruments that do not support subarrays, the value of this attribute is always false. ","rings","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"hst:Operational_Parameters:2         hst:binning_mode:1                  ","Attribute","binning_mode","n/a","hst"," This attribute indicates how pixels have been combined on the detector during readout. A value of 2 indicates that pixels have been combined in 2x2 squares; A value of 1 indicates that the detector was read out at full resolution. For many HST products this is the value of BINAXIS1 or BINAXIS2, whichever is larger. (HST binning modes need not be square, so this attribute cannot fully capture all the possibilities. Nevertheless, in practice, BINAXIS1 and BINAXIS2 are almost always equal.) Note that, for some HST products, the values of BINAXIS1 and BINAXIS2 can be found in the global FITS header; for others, it is found in the second header, which is the first data header. For WFPC and WFPC2, this attribute is derived from the value of MODE: - MODE = FULL -> binning_mode = 1 - MODE = AREA -> binning_mode = 2 For instruments that do not support binning options, the value of this attribute is always 1. ","rings","ASCII_Integer","1","1","1","4","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"hst:Operational_Parameters:2         hst:plate_scale:1                   ","Attribute","plate_scale","n/a","hst"," This attribute indicates approximate spatial size of one pixel in the data product, in units of arcseconds per pixel. For a few HST data products, this is the value of FITS keyword PLATESC. For other HST instruments, we provide the value if it can be readily determined. In cases where a product contains data from detectors with different plate scales, it is the smallest value. For non-imaging instruments, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Pixel_Resolution_Angular","none","TBD_classConcept","REAL"
"hst:Processing_Parameters:1         ","Class","Processing_Parameters","1.0.0.0","hst"," Contains attributes related to the processing of the data after receipt. ","rings","","","","","","","","","","",""
"hst:Processing_Parameters:2          hst:mast_pipeline_version_id:1      ","Attribute","mast_pipeline_version_id","n/a","hst"," The value of keyword ""OPUS_VER"" found in the FITS header, if any. It is updated when data files are re-calibrated. This attribute is often missing from older data products. In such cases, this attribute should be nil with nilReason = ""missing"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Processing_Parameters:2          hst:hst_quality_id:1                ","Attribute","hst_quality_id","n/a","hst"," Data quality summary found in the FITS header of the data product, which can be populated by the HST pipeline if there are problems with the exposure. Possible values include ""OK"", ""GSFAIL"", ""EXPSHORT"", and ""TDF-DOWN"". If multiple values are provided, they are separated by semicolons. This attribute may be missing from older data products. In such cases, this attribute should be nil with nilReason = ""missing"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Processing_Parameters:2          hst:hst_quality_comment:1           ","Attribute","hst_quality_comment","n/a","hst"," Data quality comments found in the FITS header of the data product. This attribute is filled in by the HST pipeline is populated if there are problems with the exposure. This attribute may be missing from older data products. In such cases, this attribute should be nil with nilReason = ""missing"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:HST_Parameters:1                ","Class","HST_Parameters","1.0.0.0","hst"," Contains parameters specific to the Hubble Space Telescope. ","rings","","","","","","","","","","",""
